"8260774743833365851";"14076813763086182113"
"13750582598029210497";"14076813763086182113"
"13173903118928833375";"14076813763086182113"
"15219405186207833740";"14076813763086182113"
"12831623505842208445";"14076813763086182113"
"2039728456314886960";"14076813763086182113"
"10158560867196136792";"14076813763086182113"
"12937779959136052547";"14076813763086182113"
"6827533071135660122";"14076813763086182113"
"7839555049997974898";"14076813763086182113"
"317273575007698008";"14076813763086182113"
"7170055410422482358";"14076813763086182113"
"6515534618277477813";"14076813763086182113"
"14319009503855170178";"14076813763086182113"
"10186889259463251311";"14076813763086182113"
"5407559343841027714";"14076813763086182113"
"3186988855206066763";"14076813763086182113"
"14044444641315318390";"14076813763086182113"
"17124425027726832244";"14076813763086182113"
"13527226862133903739";"14076813763086182113"
"16991737475689113030";"14076813763086182113"
"4688857172311962260";"14076813763086182113"
"16750743470239222437";"14076813763086182113"
"4179267081752101441";"14076813763086182113"
"7939274245646970398";"14076813763086182113"
"10367038008427189830";"14076813763086182113"
"5675494933339339942";"14076813763086182113"
"1338971012176245745";"14076813763086182113"
"3422949671249279162";"14076813763086182113"
"7914819693714968597";"14076813763086182113"
"1332988796974631405";"14076813763086182113"
"15487987151906728298";"14076813763086182113"
"814537455034743073";"14076813763086182113"
"17490427911055373806";"14076813763086182113"
"16278166538388852860";"14076813763086182113"
"10674658190178902563";"14076813763086182113"
"13282562606891430";"14076813763086182113"
"6054463402978875370";"14076813763086182113"
"5565924910026583773";"14076813763086182113"
"17601993526949943822";"14076813763086182113"
"12695061017301272442";"14076813763086182113"
"17916853116382935407";"14076813763086182113"
"2597227311313605767";"14076813763086182113"
"17027787040153054515";"14076813763086182113"
"5721444975329154492";"14076813763086182113"
"1297391013783311070";"14076813763086182113"
"10413458394562744363";"14076813763086182113"
"2558168440640925519";"14076813763086182113"
"6998285213783866294";"14076813763086182113"
"16575398861634050183";"14076813763086182113"
"7907362152487136299";"14076813763086182113"
"6144534880913851191";"14076813763086182113"
"8299905310328819484";"14076813763086182113"
"10768331803027339416";"14076813763086182113"
"2555019428611930579";"14076813763086182113"
"8941430116733372152";"14076813763086182113"
"10634259990675773407";"14076813763086182113"
"7577369140227458289";"14076813763086182113"
"18418725136906503772";"14076813763086182113"
"18083685670611342751";"14076813763086182113"
"401657440654580950";"14076813763086182113"
"18267670641420589308";"14076813763086182113"
"1749568205014834669";"14076813763086182113"
"10448500740149296561";"14076813763086182113"
"966456966345783463";"14076813763086182113"
"17269053867172394324";"14076813763086182113"
"6804109005466575869";"14076813763086182113"
"1399630604579881144";"14076813763086182113"
"7167654371478713503";"14076813763086182113"
"6147078893347013555";"14076813763086182113"
"17247857178580627869";"14076813763086182113"
"10926031923526671522";"14076813763086182113"
"11007667747012204044";"14076813763086182113"
"15743629270793091042";"14076813763086182113"
"12550815734119849521";"14076813763086182113"
"11367012268072733708";"14076813763086182113"
"4442498681099373706";"14076813763086182113"
"2151253116682462197";"14076813763086182113"
"9064519015549950363";"14076813763086182113"
"17225126758741892501";"14076813763086182113"
"10344956352950584379";"14076813763086182113"
"17873030338196221755";"14076813763086182113"
"7660964596491547189";"14076813763086182113"
"2806033087214308408";"14076813763086182113"
"8761722286103029606";"14076813763086182113"
"2918269908298276585";"14076813763086182113"
"16508477386033145632";"14076813763086182113"
"3571824281258346603";"14076813763086182113"
"532891997342277195";"14076813763086182113"
"173157738610107786";"14076813763086182113"
"1290630960418307593";"14076813763086182113"
"3966970965734390372";"14076813763086182113"
"8878440343302306450";"14076813763086182113"
"3056130244595873613";"14076813763086182113"
"1813218311546121022";"14076813763086182113"
"6809786542765762887";"14076813763086182113"
"5707108692659157057";"14076813763086182113"
"5211339937252434086";"14076813763086182113"
"2180792456320483012";"14076813763086182113"
"8076311568555285159";"14076813763086182113"
"1654821070819433206";"14076813763086182113"
"13268756642925263800";"14076813763086182113"
"2980086366434851435";"14076813763086182113"
"17627972673190633662";"14076813763086182113"
"14950601806648403587";"14076813763086182113"
"16883123143056801962";"14076813763086182113"
"7287181666209200520";"14076813763086182113"
"6367680361633093193";"14076813763086182113"
"8196709123433906477";"14076813763086182113"
"9879786856966054001";"14076813763086182113"
"14945277309422905871";"14076813763086182113"
"998560717867495304";"14076813763086182113"
"6657947363960065444";"14076813763086182113"
"13704374331766686353";"14076813763086182113"
"16069221589494731312";"14076813763086182113"
"7050039600223151360";"14076813763086182113"
"17558005974219437179";"14076813763086182113"
"9389837814977749775";"14076813763086182113"
"6372192388050530503";"14076813763086182113"
"6101407812883733700";"14076813763086182113"
"13625936976186709373";"14076813763086182113"
"16322251412814358968";"14076813763086182113"
"18410240927525753840";"14076813763086182113"
"7043670411733326319";"14076813763086182113"
"9726002580182044672";"14076813763086182113"
"9910280002827682059";"14076813763086182113"
"1298322839753463239";"14076813763086182113"
"15255275344240759817";"14076813763086182113"
"385113902213105573";"14076813763086182113"
"16049979590566683342";"14076813763086182113"
"5507786990051764977";"14076813763086182113"
"17266836837569078160";"14076813763086182113"
"11498252158818214192";"14076813763086182113"
"11843964209482313296";"14076813763086182113"
"16877369980348587446";"14076813763086182113"
"6414843152374950556";"14076813763086182113"
"8079560448695179699";"14076813763086182113"
"5427020328056088541";"14076813763086182113"
"2829165565415280570";"14076813763086182113"
"8169286237899059397";"14076813763086182113"
"10373242494327752049";"14076813763086182113"
"15007231036342430081";"14076813763086182113"
"6710519202148309843";"14076813763086182113"
"545531978194693016";"14076813763086182113"
